jaar_week;datum_maandag;gemeente;domein_code;regeling_code;zaaktype;ingediend_aantal;ingediend_cumul;beschikt_aantal;beschikt_cumul;toegekend_aantal;toegekend_cumul;afgewezen_aantal;afgewezen_cumul;anders_afgehandeld_aantal;anders_afgehandeld_cumul;afgerond_aantal;afgerond_cumul;besch_totaal_eur;besch_totaal_cumul_eur;besch_schade_eur;besch_schade_cumul_eur;bet_schade_eur;bet_schade_cumul_eur;bet_totaal_eur;bet_totaal_cumul_eur;aos_gegrond_aantal;aos_gegrond_cumul;laad_dt
2018_32;2018-08-06;Eemsdelta;FYSIEK;FS;S;65;3888;5;31;5;31;0;0;1;116;6;147;188985189;6399392838;173134934,8;5874067575;169012326,2;5720169478;186155729,9;6295386764;;;2025-04-18T09:23:33
2018_32;2018-08-06;Groningen;FYSIEK;FS;S;31;5092;18;61;18;61;0;0;2;167;20;228;214611639,2;7275855441;199216243,4;6735673748;195027429,8;6549913655;210978861,2;7112149396;;;2025-04-18T09:23:33
2018_32;2018-08-06;Het Hogeland;FYSIEK;FS;S;22;3222;4;24;4;24;0;0;0;64;4;88;153802054,6;4967936398;142568309,1;4597659512;141015674,9;4535318716;153051845,4;4923814220;;;2025-04-18T09:23:33
2018_32;2018-08-06;Midden-Groningen;FYSIEK;FS;S;20;2809;2;21;2;21;0;0;0;97;2;118;129528742,1;5338332726;120394247,5;4957415980;117401736,4;4787940242;127093594,7;5186376783;;;2025-04-18T09:23:33
2018_32;2018-08-06;Noardeast-Fryslân;FYSIEK;FS;S;1;7;0;0;0;0;0;0;0;0;0;0;184176,87;3025891,14;178912,94;2910084,68;185226,94;2954282,68;190490,87;3070089,14;;;2025-04-18T09:23:33
2018_32;2018-08-06;Noordenveld;FYSIEK;FS;S;0;41;0;0;0;0;0;0;0;1;0;1;1660557,302;69119867,05;1540179,702;63567093,9;1540179,69;63567093,58;1660557,29;69119866,73;;;2025-04-18T09:23:33
2018_32;2018-08-06;Oldambt;FYSIEK;FS;S;3;384;0;0;0;0;0;0;0;8;0;8;19963723,19;658328854,3;18594934,5;612488711,2;18613756,33;612930269,2;19982545,02;658770412,3;;;2025-04-18T09:23:33
2018_32;2018-08-06;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_32;2018-08-06;Overig;FYSIEK;FS;BZ;0;8;0;5;0;0;0;5;0;1;0;6;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_32;2018-08-06;Overig;FYSIEK;FS;S;0;93;0;0;0;0;0;0;0;6;0;6;3483917,4;118368739,6;3219039,57;108849185,4;2768522,47;97714977,31;3033400,3;107234531,6;;;2025-04-18T09:23:33
2018_32;2018-08-06;Pekela;FYSIEK;FS;S;0;39;0;0;0;0;0;0;0;0;0;0;1739680,48;45077871,97;1604410,03;41510292,51;1604410,08;41510295,13;1739680,53;45077874,59;;;2025-04-18T09:23:33
2018_32;2018-08-06;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;2610000;105000;2610000;105000;2610000;105000;2610000;;;2025-04-18T09:23:33
2018_32;2018-08-06;Tynaarlo;FYSIEK;FS;S;5;182;0;0;0;0;0;0;0;1;0;1;10572500,25;236314980,9;9875704,992;220648620,2;9884184,07;220889835,7;10580979,33;236556196,3;;;2025-04-18T09:23:33
2018_32;2018-08-06;Veendam;FYSIEK;FS;S;4;270;0;1;0;1;0;0;0;5;0;6;11391195,28;339914605,6;10578756,19;317024941,5;10408016,61;304095456;11294961,25;331678969,8;;;2025-04-18T09:23:33
2018_32;2018-08-06;Westerkwartier;FYSIEK;FS;S;6;353;1;1;1;1;0;0;0;3;1;4;16708590,53;533444361,4;15829591,32;502177543,8;15837375,16;500152697,9;16716374,37;531419515,5;;;2025-04-18T09:23:33
2018_32;2018-08-06;Westerwolde;FYSIEK;FS;S;0;22;0;0;0;0;0;0;0;0;0;0;473169,06;10189106,49;441053,9;9443082,94;441053,9;9443082,94;473834,06;10207726,49;;;2025-04-18T09:23:33
2018_33;2018-08-13;Aa en Hunze;FYSIEK;FS;S;0;76;0;0;0;0;0;0;0;0;0;0;3282195,027;93830316,33;3068319,407;88147714,21;3068319,31;88147712,85;3282194,93;93830314,97;;;2025-04-18T09:23:33
2018_33;2018-08-13;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;5094099,24;212818,34;5049741,48;222912,34;5082907,48;228662,42;5127265,24;;;2025-04-18T09:23:33
2018_33;2018-08-13;Eemsdelta;FYSIEK;FS;S;48;3936;6;37;6;37;0;0;0;116;6;153;192670387;6592063225;176630394,2;6050697969;172418470,1;5892587948;189870043,8;6485256808;;;2025-04-18T09:23:33
2018_33;2018-08-13;Groningen;FYSIEK;FS;S;37;5129;30;91;29;90;1;1;0;167;30;258;215526968,9;7491382410;200082434,8;6935756183;195906458,2;6745820113;211907028;7324056424;;;2025-04-18T09:23:33
2018_33;2018-08-13;Het Hogeland;FYSIEK;FS;S;8;3230;7;31;7;31;0;0;0;64;7;95;154536748,7;5122473147;143278913,1;4740938425;141750264,9;4677068981;153810525,5;5077624745;;;2025-04-18T09:23:33
2018_33;2018-08-13;Midden-Groningen;FYSIEK;FS;S;19;2828;8;29;8;29;0;0;0;97;8;126;130070989;5468403715;120909800,8;5078325781;117919353,7;4905859595;127637905,6;5314014689;;;2025-04-18T09:23:33
2018_33;2018-08-13;Noardeast-Fryslân;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;209176,87;3235068,01;203912,94;3113997,62;210226,94;3164509,62;215490,87;3285580,01;;;2025-04-18T09:23:33
2018_33;2018-08-13;Noordenveld;FYSIEK;FS;S;1;42;0;0;0;0;0;0;0;1;0;1;1716465,572;70836332,62;1593502,392;65160596,29;1593502,38;65160595,96;1716465,56;70836332,29;;;2025-04-18T09:23:33
2018_33;2018-08-13;Oldambt;FYSIEK;FS;S;5;389;1;1;1;1;0;0;1;9;2;10;20433883,31;678762737,6;19035084,01;631523795,2;19062557,87;631992827,1;20461357,17;679231769,5;;;2025-04-18T09:23:33
2018_33;2018-08-13;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_33;2018-08-13;Overig;FYSIEK;FS;BZ;0;8;0;5;0;0;0;5;0;1;0;6;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_33;2018-08-13;Overig;FYSIEK;FS;S;0;93;0;0;0;0;0;0;0;6;0;6;3483917,4;121852657;3219039,57;112068224,9;2768522,47;100483499,8;3033400,3;110267931,9;;;2025-04-18T09:23:33
2018_33;2018-08-13;Pekela;FYSIEK;FS;S;0;39;0;0;0;0;0;0;0;0;0;0;1739680,48;46817552,45;1604410,03;43114702,54;1604410,08;43114705,21;1739680,53;46817555,12;;;2025-04-18T09:23:33
2018_33;2018-08-13;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;2715000;105000;2715000;105000;2715000;105000;2715000;;;2025-04-18T09:23:33
2018_33;2018-08-13;Tynaarlo;FYSIEK;FS;S;4;186;0;0;0;0;0;0;0;1;0;1;10909816,45;247224797,3;10204550,09;230853170,3;10213029,17;231102864,8;10918295,53;247474491,8;;;2025-04-18T09:23:33
2018_33;2018-08-13;Veendam;FYSIEK;FS;S;1;271;0;1;0;1;0;0;0;5;0;6;11438688,3;351353293,9;10623100,31;327648041,8;10453280,73;314548736,7;11343374,27;343022344;;;2025-04-18T09:23:33
2018_33;2018-08-13;Westerkwartier;FYSIEK;FS;S;11;364;1;2;1;2;0;0;0;3;1;5;16936851,62;550381213;16056996,77;518234540,6;16064780,61;516217478,5;16944635,46;548364151;;;2025-04-18T09:23:33
2018_33;2018-08-13;Westerwolde;FYSIEK;FS;S;0;22;0;0;0;0;0;0;0;0;0;0;473169,06;10662275,55;441053,9;9884136,84;441053,9;9884136,84;473834,06;10681560,55;;;2025-04-18T09:23:33
2018_34;2018-08-20;Aa en Hunze;FYSIEK;FS;S;5;81;0;0;0;0;0;0;0;0;0;0;3372195,027;97202511,35;3158319,407;91306033,61;3158319,31;91306032,16;3372194,93;97202509,9;;;2025-04-18T09:23:33
2018_34;2018-08-20;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;5312667,66;212818,34;5262559,82;222912,34;5305819,82;228662,42;5355927,66;;;2025-04-18T09:23:33
2018_34;2018-08-20;Eemsdelta;FYSIEK;FS;S;37;3973;2;39;2;39;0;0;1;117;3;156;194228174,1;6786291399;178094693,7;6228792663;179632975,3;6072220924;197198758,4;6682455566;;;2025-04-18T09:23:33
2018_34;2018-08-20;Groningen;FYSIEK;FS;S;34;5163;39;130;29;119;10;11;1;168;40;298;216152567,8;7707534978;200705535,7;7136461718;196530303,5;6942350416;212533371,3;7536589795;;;2025-04-18T09:23:33
2018_34;2018-08-20;Het Hogeland;FYSIEK;FS;S;8;3238;13;44;11;42;2;2;2;66;15;110;154739716,3;5277212863;143465756,2;4884404181;141941105,7;4819010086;154017490,6;5231642236;;;2025-04-18T09:23:33
2018_34;2018-08-20;Midden-Groningen;FYSIEK;FS;S;20;2848;17;46;12;41;5;5;0;97;17;143;130805098,2;5599208814;121589581,1;5199915362;118602986,6;5024462582;128375867,3;5442390556;;;2025-04-18T09:23:33
2018_34;2018-08-20;Noardeast-Fryslân;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;209176,87;3444244,88;203912,94;3317910,56;210226,94;3374736,56;215490,87;3501070,88;;;2025-04-18T09:23:33
2018_34;2018-08-20;Noordenveld;FYSIEK;FS;S;1;43;0;0;0;0;0;0;0;1;0;1;1826009,932;72662342,55;1699599,312;66860195,6;1699599,3;66860195,26;1826009,92;72662342,21;;;2025-04-18T09:23:33
2018_34;2018-08-20;Oldambt;FYSIEK;FS;S;5;394;3;4;3;4;0;0;0;9;3;13;20566954,71;699329692,3;19163292,26;650687087,4;19200317,56;651193144,7;20603980,01;699835749,5;;;2025-04-18T09:23:33
2018_34;2018-08-20;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_34;2018-08-20;Overig;FYSIEK;FS;BZ;0;8;0;5;0;0;0;5;0;1;0;6;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_34;2018-08-20;Overig;FYSIEK;FS;S;0;93;0;0;0;0;0;0;0;6;0;6;3483917,4;125336574,4;3219039,57;115287264,5;2768522,47;103252022,3;3033400,3;113301332,2;;;2025-04-18T09:23:33
2018_34;2018-08-20;Pekela;FYSIEK;FS;S;0;39;0;0;0;0;0;0;0;0;0;0;1739680,48;48557232,93;1604410,03;44719112,57;1604410,08;44719115,29;1739680,53;48557235,65;;;2025-04-18T09:23:33
2018_34;2018-08-20;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;2820000;105000;2820000;105000;2820000;105000;2820000;;;2025-04-18T09:23:33
2018_34;2018-08-20;Tynaarlo;FYSIEK;FS;S;3;189;0;0;0;0;0;0;2;3;2;3;11205547,49;258430344,8;10486424,67;241339595;10494903,74;241597768,6;11214026,56;258688518,4;;;2025-04-18T09:23:33
2018_34;2018-08-20;Veendam;FYSIEK;FS;S;4;275;0;1;0;1;0;0;0;5;0;6;11538688,3;362891982,2;10723100,31;338371142,1;10553648,73;325102385,5;11443742,27;354466086,3;;;2025-04-18T09:23:33
2018_34;2018-08-20;Westerkwartier;FYSIEK;FS;S;14;378;1;3;1;3;0;0;0;3;1;6;17522714,33;567903927,4;16634306,95;534868847,5;16642090,79;532859569,3;17530498,17;565894649,1;;;2025-04-18T09:23:33
2018_34;2018-08-20;Westerwolde;FYSIEK;FS;S;0;22;0;0;0;0;0;0;0;0;0;0;473169,06;11135444,61;441053,9;10325190,74;441053,9;10325190,74;473834,06;11155394,61;;;2025-04-18T09:23:33
2018_35;2018-08-27;Aa en Hunze;FYSIEK;FS;S;1;82;0;0;0;0;0;0;0;0;0;0;3436972,867;100639484,2;3221097,247;94527130,86;3223097,15;94529129,31;3436972,77;100639482,7;;;2025-04-18T09:23:33
2018_35;2018-08-27;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;5531236,08;212818,34;5475378,16;222912,34;5528732,16;228662,42;5584590,08;;;2025-04-18T09:23:33
2018_35;2018-08-27;Eemsdelta;FYSIEK;FS;S;33;4006;15;54;14;53;1;1;0;117;15;171;195449251,1;6981740650;179243995,1;6408036658;180782276,8;6253003200;198419835,4;6880875402;;;2025-04-18T09:23:33
2018_35;2018-08-27;Groningen;FYSIEK;FS;S;35;5198;119;249;112;231;7;18;3;171;122;420;215310372,2;7922845350;199904402,2;7336366121;195743612,3;7138094029;211705618;7748295413;;;2025-04-18T09:23:33
2018_35;2018-08-27;Het Hogeland;FYSIEK;FS;S;20;3258;22;66;22;64;0;2;0;66;22;132;154934174,8;5432147038;143649523,5;5028053705;142101277,8;4961111364;154188354;5385830590;;;2025-04-18T09:23:33
2018_35;2018-08-27;Midden-Groningen;FYSIEK;FS;S;24;2872;24;70;24;65;0;5;0;97;24;167;131569951,7;5730778765;122312894,5;5322228256;119307286,9;5143769869;129154717;5571545273;;;2025-04-18T09:23:33
2018_35;2018-08-27;Noardeast-Fryslân;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;209176,87;3653421,75;203912,94;3521823,5;210226,94;3584963,5;215490,87;3716561,75;;;2025-04-18T09:23:33
2018_35;2018-08-27;Noordenveld;FYSIEK;FS;S;1;44;0;0;0;0;0;0;0;1;0;1;1980791,452;74643134,01;1848167,592;68708363,2;1848167,58;68708362,84;1980791,44;74643133,65;;;2025-04-18T09:23:33
2018_35;2018-08-27;Oldambt;FYSIEK;FS;S;11;405;1;5;1;5;0;0;0;9;1;14;21093352,42;720423044,7;19642569,87;670329657,3;19679595,16;670872739,8;21130377,71;720966127,2;;;2025-04-18T09:23:33
2018_35;2018-08-27;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_35;2018-08-27;Overig;FYSIEK;FS;BZ;1;9;0;5;0;0;0;5;0;1;0;6;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_35;2018-08-27;Overig;FYSIEK;FS;S;1;94;0;0;0;0;0;0;0;6;0;6;3501790,29;128838364,7;3236912,46;118524177;2786395,36;106038417,6;3051273,19;116352605,3;;;2025-04-18T09:23:33
2018_35;2018-08-27;Pekela;FYSIEK;FS;S;0;39;0;0;0;0;0;0;0;0;0;0;1739680,48;50296913,41;1604410,03;46323522,6;1604410,08;46323525,37;1739680,53;50296916,18;;;2025-04-18T09:23:33
2018_35;2018-08-27;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;2925000;105000;2925000;105000;2925000;105000;2925000;;;2025-04-18T09:23:33
2018_35;2018-08-27;Tynaarlo;FYSIEK;FS;S;4;193;2;2;2;2;0;0;1;4;3;6;11410706,91;269841051,7;10679414,34;252019009,3;10688585,6;252286354,2;11419878,17;270108396,6;;;2025-04-18T09:23:33
2018_35;2018-08-27;Veendam;FYSIEK;FS;S;5;280;0;1;0;1;0;0;0;5;0;6;11648906,45;374540888,6;10833241,44;349204383,5;10660100,27;335762485,7;11550270,83;366016357,1;;;2025-04-18T09:23:33
2018_35;2018-08-27;Westerkwartier;FYSIEK;FS;S;6;384;5;8;5;8;0;0;0;3;5;11;17650891,18;585554818,5;16761802,82;551630650,4;16769586,67;549629156;17658675,03;583553324,2;;;2025-04-18T09:23:33
2018_35;2018-08-27;Westerwolde;FYSIEK;FS;S;0;22;0;0;0;0;0;0;0;0;0;0;473169,06;11608613,67;441053,9;10766244,64;441053,9;10766244,64;473834,06;11629228,67;;;2025-04-18T09:23:33
2018_36;2018-09-03;Aa en Hunze;FYSIEK;FS;S;2;84;0;0;0;0;0;0;1;1;1;1;3483917,467;104123401,7;3263041,847;97790172,71;3270041,75;97799171,06;3483917,37;104123400;;;2025-04-18T09:23:33
2018_36;2018-09-03;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;5749804,5;212818,34;5688196,5;222912,34;5751644,5;228662,42;5813252,5;;;2025-04-18T09:23:33
2018_36;2018-09-03;Eemsdelta;FYSIEK;FS;S;29;4035;4;58;4;57;0;1;2;119;6;177;196179233,6;7177919883;179936752,9;6587973411;181469289,6;6434472490;199144072,9;7080019475;;;2025-04-18T09:23:33
2018_36;2018-09-03;Groningen;FYSIEK;FS;S;52;5250;53;302;53;284;0;18;3;174;56;476;214917426,5;8137762777;199528827;7535894948;195400910,8;7333494939;211345545,9;7959640959;;;2025-04-18T09:23:33
2018_36;2018-09-03;Het Hogeland;FYSIEK;FS;S;22;3280;6;72;6;70;0;2;1;67;7;139;155699750,9;5587846789;144378448,3;5172432153;142826589,7;5103937954;154950317,2;5540780907;;;2025-04-18T09:23:33
2018_36;2018-09-03;Midden-Groningen;FYSIEK;FS;S;17;2889;14;84;14;79;0;5;0;97;14;181;131856600,9;5862635366;122589040,8;5444817297;119610622,8;5263380492;129468555,7;5701013829;;;2025-04-18T09:23:33
2018_36;2018-09-03;Noardeast-Fryslân;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;209176,87;3862598,62;203912,94;3725736,44;210226,94;3795190,44;215490,87;3932052,62;;;2025-04-18T09:23:33
2018_36;2018-09-03;Noordenveld;FYSIEK;FS;S;2;46;0;0;0;0;0;0;0;1;0;1;2247271,812;76890405,82;2101559,392;70809922,59;2101559,38;70809922,22;2247271,8;76890405,45;;;2025-04-18T09:23:33
2018_36;2018-09-03;Oldambt;FYSIEK;FS;S;15;420;0;5;0;5;0;0;0;9;0;14;21801220,28;742224265;20303909,3;690633566,6;20340934,59;691213674,4;21838245,57;742804372,8;;;2025-04-18T09:23:33
2018_36;2018-09-03;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_36;2018-09-03;Overig;FYSIEK;FS;BZ;0;9;1;6;0;0;1;6;0;1;1;7;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_36;2018-09-03;Overig;FYSIEK;FS;S;1;95;1;1;0;0;1;1;0;6;1;7;3525620,81;132363985,5;3260742,98;121784920;2810225,88;108848643,5;3075103,71;119427709,1;;;2025-04-18T09:23:33
2018_36;2018-09-03;Pekela;FYSIEK;FS;S;2;41;0;0;0;0;0;0;0;0;0;0;1764680,48;52061593,89;1629410,03;47952932,63;1629410,08;47952935,45;1764680,53;52061596,71;;;2025-04-18T09:23:33
2018_36;2018-09-03;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;3030000;105000;3030000;105000;3030000;105000;3030000;;;2025-04-18T09:23:33
2018_36;2018-09-03;Tynaarlo;FYSIEK;FS;S;4;197;0;2;0;2;0;0;0;4;0;6;11794845,97;281635897,7;11039556,33;263058565,6;11049650,52;263336004,7;11804940,16;281913336,7;;;2025-04-18T09:23:33
2018_36;2018-09-03;Veendam;FYSIEK;FS;S;5;285;0;1;0;1;0;0;0;5;0;6;11906465,9;386447354,5;11068477,7;360272861,2;10892569,33;346655055;11805063,08;377821420,2;;;2025-04-18T09:23:33
2018_36;2018-09-03;Westerkwartier;FYSIEK;FS;S;8;392;0;8;0;8;0;0;1;4;1;12;17976725,09;603531543,6;17062171,77;568692822,1;17069955,6;566699111,6;17984508,92;601537833,1;;;2025-04-18T09:23:33
2018_36;2018-09-03;Westerwolde;FYSIEK;FS;S;1;23;0;0;0;0;0;0;0;0;0;0;513701,1;12122314,77;477040,16;11243284,8;477040,16;11243284,8;514366,1;12143594,77;;;2025-04-18T09:23:33
2018_37;2018-09-10;Aa en Hunze;FYSIEK;FS;S;2;86;0;0;0;0;0;0;0;1;0;1;3568917,467;107692319,2;3348041,847;101138214,6;3355041,75;101154212,8;3568917,37;107692317,4;;;2025-04-18T09:23:33
2018_37;2018-09-10;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;5968372,92;212818,34;5901014,84;222912,34;5974556,84;228662,42;6041914,92;;;2025-04-18T09:23:33
2018_37;2018-09-10;Eemsdelta;FYSIEK;FS;S;19;4054;8;66;7;64;1;2;0;119;8;185;196511750,2;7374431634;180248575,4;6768221986;181777893,6;6616250384;199473370,9;7279492846;;;2025-04-18T09:23:33
2018_37;2018-09-10;Groningen;FYSIEK;FS;S;42;5292;47;349;46;330;1;19;2;176;49;525;215931163,1;8353693940;200487059,7;7736382007;196359143,1;7529854082;212359282,1;8172000241;;;2025-04-18T09:23:33
2018_37;2018-09-10;Het Hogeland;FYSIEK;FS;S;14;3294;6;78;6;76;0;2;0;67;6;145;156277159;5744123948;144920888,1;5317353041;143365783,7;5247303738;155530016;5696310923;;;2025-04-18T09:23:33
2018_37;2018-09-10;Midden-Groningen;FYSIEK;FS;S;20;2909;11;95;10;89;1;6;0;97;11;192;132328911,7;5994964278;123035353,4;5567852651;120058089;5383438581;129942020,2;5830955849;;;2025-04-18T09:23:33
2018_37;2018-09-10;Noardeast-Fryslân;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;209176,87;4071775,49;203912,94;3929649,38;210226,94;4005417,38;215490,87;4147543,49;;;2025-04-18T09:23:33
2018_37;2018-09-10;Noordenveld;FYSIEK;FS;S;1;47;0;0;0;0;0;0;0;1;0;1;2336674,851;79227080,67;2182460,001;72992382,59;2182460;72992382,22;2336674,85;79227080,3;;;2025-04-18T09:23:33
2018_37;2018-09-10;Oldambt;FYSIEK;FS;S;6;426;0;5;0;5;0;0;0;9;0;14;22467522,2;764691787,2;20930156;711563722,6;20967181,3;712180855,7;22504547,5;765308920,3;;;2025-04-18T09:23:33
2018_37;2018-09-10;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_37;2018-09-10;Overig;FYSIEK;FS;BZ;0;9;0;6;0;0;0;6;0;1;0;7;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_37;2018-09-10;Overig;FYSIEK;FS;S;0;95;0;1;0;0;0;1;0;6;0;7;3525620,81;135889606,3;3260742,98;125045662,9;2810225,88;111658869,4;3075103,71;122502812,8;;;2025-04-18T09:23:33
2018_37;2018-09-10;Pekela;FYSIEK;FS;S;1;42;0;0;0;0;0;0;0;0;0;0;1809680,48;53871274,37;1674410,03;49627342,66;1674410,08;49627345,53;1809680,53;53871277,24;;;2025-04-18T09:23:33
2018_37;2018-09-10;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;3135000;105000;3135000;105000;3135000;105000;3135000;;;2025-04-18T09:23:33
2018_37;2018-09-10;Tynaarlo;FYSIEK;FS;S;1;198;0;2;0;2;0;0;0;4;0;6;11866054,01;293501951,7;11104310,23;274162875,9;11114404,44;274450409,1;11876148,22;293789485;;;2025-04-18T09:23:33
2018_37;2018-09-10;Veendam;FYSIEK;FS;S;4;289;0;1;0;1;0;0;0;5;0;6;12267487,01;398714841,5;11401029,75;371673891;11225121,36;357880176,4;12166084,17;389987504,4;;;2025-04-18T09:23:33
2018_37;2018-09-10;Westerkwartier;FYSIEK;FS;S;7;399;2;10;2;10;0;0;0;4;2;14;18405054,99;621936598,6;17465296,32;586158118,5;17480116,17;584179227,7;18434147,56;619971980,6;;;2025-04-18T09:23:33
2018_37;2018-09-10;Westerwolde;FYSIEK;FS;S;0;23;0;0;0;0;0;0;0;0;0;0;520456,44;12642771,21;483037,87;11726322,67;483037,87;11726322,67;521121,44;12664716,21;;;2025-04-18T09:23:33
2018_38;2018-09-17;Aa en Hunze;FYSIEK;FS;S;2;88;0;0;0;0;0;0;0;1;0;1;3623917,467;111316236,6;3403041,847;104541256,4;3410041,75;104564254,6;3623917,37;111316234,8;;;2025-04-18T09:23:33
2018_38;2018-09-17;Assen;FYSIEK;FS;S;0;7;0;0;0;0;0;0;0;0;0;0;218568,42;6186941,34;212818,34;6113833,18;222912,34;6197469,18;228662,42;6270577,34;;;2025-04-18T09:23:33
2018_38;2018-09-17;Eemsdelta;FYSIEK;FS;S;26;4080;8;74;8;72;0;2;2;121;10;195;197488424,9;7571920059;181161713,1;6949383699;182690108,3;6798940492;200449122,8;7479941968;;;2025-04-18T09:23:33
2018_38;2018-09-17;Groningen;FYSIEK;FS;S;28;5320;63;412;62;392;1;20;4;180;67;592;216380161,5;8570074101;200878901,7;7937260909;196757829,6;7726611912;212814908,2;8384815149;;;2025-04-18T09:23:33
2018_38;2018-09-17;Het Hogeland;FYSIEK;FS;S;7;3301;15;93;14;90;1;3;0;67;15;160;156403808,6;5900527756;145041641,3;5462394682;143487229,1;5390790967;155664739,8;5851975663;;;2025-04-18T09:23:33
2018_38;2018-09-17;Midden-Groningen;FYSIEK;FS;S;34;2943;11;106;11;100;0;6;3;100;14;206;133568400,7;6128532679;124198825,3;5692051476;121256380,2;5504694961;131216328,5;5962172178;;;2025-04-18T09:23:33
2018_38;2018-09-17;Noardeast-Fryslân;FYSIEK;FS;S;1;8;0;0;0;0;0;0;0;0;0;0;234176,87;4305952,36;228912,94;4158562,32;235226,94;4240644,32;240490,87;4388034,36;;;2025-04-18T09:23:33
2018_38;2018-09-17;Noordenveld;FYSIEK;FS;S;1;48;0;0;0;0;0;0;0;1;0;1;2374404,567;81601485,24;2218230,017;75210612,61;2218230,02;75210612,24;2374404,57;81601484,87;;;2025-04-18T09:23:33
2018_38;2018-09-17;Oldambt;FYSIEK;FS;S;7;433;1;6;1;6;0;0;0;9;1;15;23021292,14;787713079,3;21457738,27;733021460,9;21494763,57;733675619,3;23058317,44;788367237,7;;;2025-04-18T09:23:33
2018_38;2018-09-17;Ooststellingwerf;FYSIEK;FS;S;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;;;2025-04-18T09:23:33
2018_38;2018-09-17;Overig;FYSIEK;FS;BZ;1;10;0;6;0;0;0;6;0;1;0;7;;2622,16;;1863,03;;1863,03;;2622,16;;;2025-04-18T09:23:33
2018_38;2018-09-17;Overig;FYSIEK;FS;S;1;96;0;1;0;0;0;1;0;6;0;7;3525620,81;139415227,1;3260742,98;128306405,9;2810225,88;114469095,3;3075103,71;125577916,5;;;2025-04-18T09:23:33
2018_38;2018-09-17;Pekela;FYSIEK;FS;S;0;42;0;0;0;0;0;0;0;0;0;0;1809680,48;55680954,85;1674410,03;51301752,69;1674410,08;51301755,61;1809680,53;55680957,77;;;2025-04-18T09:23:33
2018_38;2018-09-17;Stadskanaal;FYSIEK;FS;S;0;6;0;0;0;0;0;0;0;0;0;0;105000;3240000;105000;3240000;105000;3240000;105000;3240000;;;2025-04-18T09:23:33
2018_38;2018-09-17;Tynaarlo;FYSIEK;FS;S;3;201;0;2;0;2;0;0;0;4;0;6;12117375,97;305619327,7;11343604,13;285506480;11227713,94;285678123,1;12127470,18;305916955,1;;;2025-04-18T09:23:33
2018_38;2018-09-17;Veendam;FYSIEK;FS;S;6;295;0;1;0;1;0;0;0;5;0;6;12701260,95;411416102,5;11811873,6;383485764,6;11635965,2;369516141,6;12599858,1;402587362,5;;;2025-04-18T09:23:33
